,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
12992,11.0,28.0,1016.2,170.0,3.0,0,10.0,2016,6,26,14
12993,10.7,29.1,1003.9,200.0,2.0,0,0.0,2016,6,26,15
12994,11.0,28.0,1016.2,170.0,3.0,0,10.0,2016,6,26,16
12995,11.0,28.0,1016.2,170.0,3.0,0,10.0,2016,6,26,17
12996,11.1,27.0,1003.0,200.0,2.0,0,6.0,2016,6,26,18
12997,11.0,27.0,1016.2,150.0,3.0,0,10.0,2016,6,26,19
12998,12.0,26.0,1016.2,130.0,3.0,0,10.0,2016,6,26,20
12999,12.6,26.2,1002.2,160.0,2.0,0,0.0,2016,6,26,21
13000,14.0,25.0,1016.2,180.0,1.0,0,10.0,2016,6,26,22
13001,15.0,26.0,1016.2,80.0,2.0,0,10.0,2016,6,26,23
13002,13.9,26.5,1003.8,20.0,3.0,0,12.0,2016,6,27,0
13003,16.0,22.0,1016.2,20.0,5.0,0,0.0,2016,6,27,1
13004,16.0,24.0,1016.2,180.0,1.0,0,10.0,2016,6,27,2
13005,14.7,26.3,1003.1,70.0,3.0,0,81.0,2016,6,27,3
13006,17.0,29.0,1016.2,110.0,2.0,0,10.0,2016,6,27,4
13007,16.0,29.0,1016.2,140.0,4.0,0,10.0,2016,6,27,5
13008,16.3,28.5,1001.9,180.0,4.0,0,6.0,2016,6,27,6
13009,15.0,29.0,1016.2,210.0,6.0,0,4.0,2016,6,27,7
13010,17.0,27.0,1016.2,180.0,2.0,0,2.0,2016,6,27,8
13011,18.3,26.4,1002.2,110.0,2.0,0,81.0,2016,6,27,9
13012,16.0,27.0,1016.2,130.0,2.0,0,10.0,2016,6,27,10
13013,17.0,25.0,1016.2,130.0,3.0,0,0.0,2016,6,27,11
13014,16.3,22.2,1004.4,180.0,2.0,0,6.0,2016,6,27,12
13015,16.0,22.0,1016.2,180.0,1.0,0,4.0,2016,6,27,13
13016,18.0,21.0,1016.2,60.0,2.0,0,10.0,2016,6,27,14
13017,18.2,21.2,1004.3,90.0,2.0,0,0.0,2016,6,27,15
13018,18.0,20.0,1016.2,360.0,2.0,0,0.0,2016,6,27,16
13019,18.0,21.0,1016.2,20.0,1.0,0,2.0,2016,6,27,17
13020,18.1,21.7,1004.3,110.0,2.0,0,6.0,2016,6,27,18
13021,19.0,20.0,1016.2,100.0,2.0,0,7.0,2016,6,27,19
13022,19.0,20.0,1016.2,30.0,2.0,0,8.0,2016,6,27,20
13023,17.9,19.1,1005.5,220.0,2.0,0,24.0,2016,6,27,21
13024,18.0,19.0,1016.2,100.0,3.0,0,4.0,2016,6,27,22
13025,18.0,19.0,1016.2,160.0,4.0,0,0.0,2016,6,27,23
13026,17.0,20.5,1005.5,70.0,2.0,0,6.0,2016,6,28,0
13027,18.0,22.0,1016.2,180.0,1.0,0,10.0,2016,6,28,1
13028,18.0,22.0,1016.2,150.0,2.0,0,10.0,2016,6,28,2
13029,17.4,21.2,1006.6,220.0,2.0,0,1.0,2016,6,28,3
13030,18.0,22.0,1016.2,140.0,2.0,0,10.0,2016,6,28,4
13031,18.0,22.0,1016.2,150.0,3.0,0,2.0,2016,6,28,5
13032,18.5,22.2,1005.6,220.0,2.0,0,6.0,2016,6,28,6
13033,20.0,21.0,1016.2,180.0,1.0,0,2.0,2016,6,28,7
13034,19.0,21.0,1016.2,190.0,2.0,0,2.0,2016,6,28,8
13035,18.3,22.1,1004.9,200.0,1.0,0,81.0,2016,6,28,9
13036,20.0,21.0,1016.2,180.0,1.0,0,8.0,2016,6,28,10
13037,20.0,21.0,1016.2,120.0,3.0,0,8.0,2016,6,28,11
13038,19.1,21.5,1005.6,160.0,1.0,0,6.0,2016,6,28,12
13039,20.0,21.0,1016.2,120.0,2.0,0,8.0,2016,6,28,13
13040,20.0,21.0,1016.2,110.0,2.0,0,8.0,2016,6,28,14
13041,19.9,21.1,1005.1,180.0,0.0,0,0.0,2016,6,28,15
13042,20.0,21.0,1016.2,180.0,1.0,0,8.0,2016,6,28,16
13043,20.0,21.0,1016.2,180.0,1.0,0,2.0,2016,6,28,17
13044,20.1,21.1,1004.9,360.0,0.0,0,6.0,2016,6,28,18
13045,20.0,21.0,1016.2,180.0,1.0,0,2.0,2016,6,28,19
13046,20.0,21.0,1016.2,70.0,1.0,0,2.0,2016,6,28,20
13047,19.5,20.2,1003.9,70.0,1.0,0,24.0,2016,6,28,21
13048,20.0,21.0,1016.2,180.0,1.0,0,2.0,2016,6,28,22
13049,20.0,21.0,1016.2,180.0,1.0,0,2.0,2016,6,28,23
13050,19.8,21.7,1005.1,40.0,1.0,0,12.0,2016,6,29,0
13051,20.0,23.0,1016.2,180.0,1.0,0,4.0,2016,6,29,1
13052,20.0,24.0,1016.2,180.0,1.0,0,7.0,2016,6,29,2
13053,19.2,25.1,1004.8,160.0,2.0,0,1.0,2016,6,29,3
13054,19.0,27.0,1016.2,180.0,2.0,0,7.0,2016,6,29,4
13055,19.0,28.0,1016.2,180.0,1.0,0,7.0,2016,6,29,5
13056,20.3,28.0,1003.2,160.0,3.0,0,6.0,2016,6,29,6
13057,20.0,29.0,1016.2,170.0,3.0,0,4.0,2016,6,29,7
13058,19.0,28.0,1016.2,220.0,2.0,0,2.0,2016,6,29,8
13059,20.1,27.3,1003.6,220.0,3.0,0,1.0,2016,6,29,9
13060,20.0,28.0,1016.2,170.0,3.0,0,2.0,2016,6,29,10
13061,20.0,26.0,1016.2,210.0,3.0,0,0.0,2016,6,29,11
13062,20.5,25.5,1003.5,20.0,2.0,0,6.0,2016,6,29,12
13063,21.0,24.0,1016.2,20.0,3.0,0,0.0,2016,6,29,13
13064,19.0,23.0,1016.2,20.0,2.0,0,0.0,2016,6,29,14
13065,20.9,24.0,1004.8,200.0,1.0,0,0.0,2016,6,29,15
13066,18.0,21.0,1016.2,40.0,1.0,0,10.0,2016,6,29,16
13067,18.0,21.0,1016.2,10.0,2.0,0,10.0,2016,6,29,17
13068,21.0,23.0,1003.9,40.0,1.0,0,6.0,2016,6,29,18
13069,17.0,21.0,1016.2,360.0,4.0,0,10.0,2016,6,29,19
13070,17.0,20.0,1016.2,360.0,2.0,0,10.0,2016,6,29,20
13071,18.5,22.3,1003.6,70.0,2.0,0,0.0,2016,6,29,21
13072,18.0,21.0,1016.2,280.0,5.0,0,2.0,2016,6,29,22
13073,19.0,21.0,1016.2,340.0,4.0,0,10.0,2016,6,29,23
13074,20.2,22.7,1003.5,40.0,2.0,0,6.0,2016,6,30,0
13075,20.0,25.0,1016.2,180.0,1.0,0,10.0,2016,6,30,1
13076,21.0,27.0,1016.2,140.0,2.0,0,0.0,2016,6,30,2
13077,20.0,27.7,1003.8,40.0,2.0,0,1.0,2016,6,30,3
13078,18.0,30.0,1016.2,170.0,2.0,0,10.0,2016,6,30,4
13079,18.0,31.0,1016.2,180.0,2.0,0,10.0,2016,6,30,5
13080,15.6,31.7,1001.1,360.0,2.0,0,6.0,2016,6,30,6
13081,16.0,33.0,1016.2,180.0,3.0,0,10.0,2016,6,30,7
13082,18.0,32.0,1016.2,110.0,3.0,0,2.0,2016,6,30,8
13083,19.1,31.4,1001.1,180.0,2.0,0,7.0,2016,6,30,9
13084,19.0,31.0,1016.2,160.0,4.0,0,2.0,2016,6,30,10
13085,20.0,30.0,1016.2,150.0,3.0,0,10.0,2016,6,30,11
13086,22.0,28.0,1002.3,200.0,1.0,0,6.0,2016,6,30,12
13087,22.0,27.0,1016.2,180.0,1.0,0,0.0,2016,6,30,13
13088,22.0,26.0,1016.2,40.0,2.0,0,0.0,2016,6,30,14
13089,21.9,26.9,1003.3,40.0,1.0,0,0.0,2016,6,30,15
13090,12.0,27.0,1016.2,50.0,3.0,0,10.0,2016,6,30,16
13091,13.0,26.0,1016.2,40.0,2.0,0,2.0,2016,6,30,17
13092,19.0,25.7,1003.8,20.0,1.0,0,6.0,2016,6,30,18
13093,14.0,23.0,1016.2,30.0,2.0,0,10.0,2016,6,30,19
13094,14.0,21.0,1016.2,10.0,3.0,0,10.0,2016,6,30,20
13095,12.2,24.2,1003.3,20.0,2.0,0,24.0,2016,6,30,21
13096,14.0,23.0,1016.2,340.0,2.0,0,10.0,2016,6,30,22
13097,13.0,25.0,1016.2,360.0,4.0,0,10.0,2016,6,30,23
13098,11.4,26.5,1004.8,20.0,4.0,0,6.0,2016,7,1,0
13099,13.0,28.0,1016.2,360.0,6.0,0,10.0,2016,7,1,1
13100,12.0,29.0,1016.2,20.0,5.0,0,10.0,2016,7,1,2
13101,12.8,29.4,1004.0,40.0,3.0,0,6.0,2016,7,1,3
13102,13.0,30.0,1016.2,50.0,3.0,0,10.0,2016,7,1,4
13103,13.0,31.0,1016.2,180.0,2.0,0,10.0,2016,7,1,5
13104,13.2,30.5,1002.9,250.0,1.0,0,6.0,2016,7,1,6
13105,13.0,32.0,1016.2,180.0,2.0,0,10.0,2016,7,1,7
13106,11.0,31.0,1016.2,120.0,2.0,0,10.0,2016,7,1,8
13107,15.8,30.5,1001.6,220.0,3.0,0,6.0,2016,7,1,9
13108,11.0,31.0,1016.2,180.0,2.0,0,10.0,2016,7,1,10
13109,13.0,29.0,1016.2,150.0,2.0,0,10.0,2016,7,1,11
13110,15.9,27.6,1002.9,220.0,2.0,0,6.0,2016,7,1,12
13111,17.0,28.0,1016.2,190.0,4.0,0,10.0,2016,7,1,13
13112,16.0,27.0,1016.2,190.0,3.0,0,10.0,2016,7,1,14
13113,17.7,24.5,1003.9,200.0,2.0,0,9.0,2016,7,1,15
13114,17.0,24.0,1016.2,100.0,2.0,0,10.0,2016,7,1,16
13115,19.0,23.0,1016.2,180.0,1.0,0,10.0,2016,7,1,17
13116,18.8,21.7,1004.0,220.0,2.0,0,6.0,2016,7,1,18
13117,19.0,21.0,1016.2,70.0,2.0,0,0.0,2016,7,1,19
13118,19.0,21.0,1016.2,90.0,2.0,0,0.0,2016,7,1,20
13119,18.5,20.9,1004.8,220.0,1.0,0,9.0,2016,7,1,21
13120,20.0,21.0,1016.2,40.0,1.0,34,0.0,2016,7,1,22
13121,19.0,23.0,1016.2,20.0,2.0,34,0.0,2016,7,1,23
13122,19.4,25.7,1005.8,110.0,1.0,0,6.0,2016,7,2,0
13123,20.0,26.0,1016.2,130.0,2.0,0,0.0,2016,7,2,1
13124,19.0,29.0,1016.2,180.0,1.0,0,0.0,2016,7,2,2
13125,17.9,30.1,1005.2,220.0,3.0,0,2.0,2016,7,2,3
13126,17.0,31.0,1016.2,150.0,2.0,0,10.0,2016,7,2,4
13127,17.0,32.0,1016.2,180.0,2.0,0,10.0,2016,7,2,5
13128,16.7,32.5,1004.1,200.0,4.0,0,6.0,2016,7,2,6
13129,16.0,34.0,1016.2,180.0,4.0,81,10.0,2016,7,2,7
13130,14.0,33.0,1016.2,180.0,6.0,0,10.0,2016,7,2,8
13131,15.7,32.7,1003.2,200.0,4.0,0,6.0,2016,7,2,9
13132,15.0,33.0,1016.2,200.0,5.0,0,10.0,2016,7,2,10
13133,14.0,31.0,1016.2,170.0,5.0,0,10.0,2016,7,2,11
13134,16.8,30.0,1004.3,200.0,2.0,0,6.0,2016,7,2,12
13135,16.0,28.0,1016.2,170.0,2.0,0,10.0,2016,7,2,13
13136,16.0,27.0,1016.2,160.0,2.0,0,10.0,2016,7,2,14
13137,16.1,27.8,1005.4,180.0,2.0,0,0.0,2016,7,2,15
13138,17.0,24.0,1016.2,160.0,2.0,0,10.0,2016,7,2,16
13139,18.0,25.0,1016.2,160.0,2.0,0,10.0,2016,7,2,17
13140,18.5,24.7,1005.8,220.0,2.0,0,6.0,2016,7,2,18
13141,19.0,23.0,1016.2,80.0,2.0,0,10.0,2016,7,2,19
13142,19.0,23.0,1016.2,180.0,1.0,0,10.0,2016,7,2,20
13143,18.1,24.1,1005.8,160.0,1.0,0,0.0,2016,7,2,21
13144,20.0,23.0,1016.2,180.0,1.0,0,0.0,2016,7,2,22
13145,20.0,24.0,1016.2,50.0,1.0,0,0.0,2016,7,2,23
13146,18.8,26.7,1006.1,110.0,2.0,0,6.0,2016,7,3,0
13147,20.0,28.0,1016.2,110.0,2.0,0,0.0,2016,7,3,1
13148,18.0,29.0,1016.2,140.0,3.0,0,10.0,2016,7,3,2
13149,18.9,30.5,1006.6,180.0,2.0,0,1.0,2016,7,3,3
13150,18.0,31.0,1016.2,130.0,3.0,0,10.0,2016,7,3,4
13151,18.0,32.0,1016.2,120.0,3.0,0,10.0,2016,7,3,5
13152,18.4,31.5,1005.0,200.0,3.0,0,6.0,2016,7,3,6
13153,18.0,32.0,1016.2,150.0,3.0,0,10.0,2016,7,3,7
13154,17.0,32.0,1016.2,140.0,3.0,0,10.0,2016,7,3,8
13155,21.6,27.8,1004.6,70.0,1.0,0,81.0,2016,7,3,9
13156,18.0,30.0,1016.2,140.0,3.0,0,10.0,2016,7,3,10
13157,18.0,29.0,1016.2,150.0,3.0,0,10.0,2016,7,3,11
13158,20.2,28.5,1005.7,140.0,2.0,0,6.0,2016,7,3,12
13159,20.0,28.0,1016.2,160.0,2.0,0,10.0,2016,7,3,13
13160,20.0,27.0,1016.2,140.0,2.0,0,0.0,2016,7,3,14
13161,20.6,26.8,1007.0,200.0,2.0,0,9.0,2016,7,3,15
13162,22.0,26.0,1016.2,140.0,3.0,0,0.0,2016,7,3,16
13163,22.0,25.0,1016.2,180.0,1.0,0,0.0,2016,7,3,17
13164,20.7,25.0,1005.6,40.0,1.0,0,6.0,2016,7,3,18
13165,22.0,25.0,1016.2,100.0,2.0,0,0.0,2016,7,3,19
13166,22.0,24.0,1016.2,130.0,2.0,0,0.0,2016,7,3,20
13167,22.0,23.7,1006.9,110.0,1.0,0,24.0,2016,7,3,21
13168,21.0,24.0,1016.2,180.0,1.0,0,0.0,2016,7,3,22
13169,19.0,25.0,1016.2,120.0,2.0,5,0.0,2016,7,3,23
13170,21.6,25.2,1008.2,90.0,2.0,0,6.0,2016,7,4,0
13171,19.0,27.0,1016.2,130.0,2.0,0,0.0,2016,7,4,1
13172,20.0,29.0,1016.2,180.0,2.0,0,0.0,2016,7,4,2
13173,20.2,29.3,1008.3,90.0,2.0,0,1.0,2016,7,4,3
13174,20.0,30.0,1016.2,150.0,2.0,0,0.0,2016,7,4,4
13175,20.0,31.0,1016.2,180.0,2.0,0,0.0,2016,7,4,5
13176,20.3,30.7,1007.1,160.0,3.0,0,6.0,2016,7,4,6
13177,18.0,31.0,1016.2,140.0,3.0,0,0.0,2016,7,4,7
13178,19.0,32.0,1016.2,140.0,3.0,0,0.0,2016,7,4,8
13179,19.6,31.3,1006.2,160.0,3.0,0,1.0,2016,7,4,9
13180,20.0,31.0,1016.2,150.0,4.0,0,0.0,2016,7,4,10
13181,18.0,29.0,1016.2,130.0,5.0,0,0.0,2016,7,4,11
13182,17.7,28.5,1007.8,160.0,3.0,0,6.0,2016,7,4,12
13183,16.0,27.0,1016.2,140.0,4.0,0,10.0,2016,7,4,13
13184,16.0,26.0,1016.2,130.0,3.0,0,10.0,2016,7,4,14
13185,18.5,25.8,1008.9,110.0,1.0,0,0.0,2016,7,4,15
13186,20.0,25.0,1016.2,180.0,1.0,0,0.0,2016,7,4,16
13187,21.0,25.0,1016.2,100.0,2.0,0,0.0,2016,7,4,17
13188,20.3,23.6,1009.8,90.0,1.0,0,6.0,2016,7,4,18
13189,20.0,24.0,1016.2,110.0,2.0,0,0.0,2016,7,4,19
13190,20.0,23.0,1016.2,180.0,0.0,0,0.0,2016,7,4,20
13191,20.7,23.0,1010.2,20.0,1.0,0,0.0,2016,7,4,21
13192,20.0,22.0,1016.2,70.0,1.0,0,0.0,2016,7,4,22
13193,18.0,24.0,1016.2,140.0,2.0,0,0.0,2016,7,4,23
13194,18.5,24.7,1011.4,360.0,1.0,0,6.0,2016,7,5,0
13195,17.0,27.0,1016.2,180.0,1.0,0,0.0,2016,7,5,1
13196,15.0,28.0,1016.2,180.0,2.0,0,10.0,2016,7,5,2
13197,15.9,28.7,1011.5,200.0,2.0,0,1.0,2016,7,5,3
13198,16.0,30.0,1016.2,100.0,3.0,0,10.0,2016,7,5,4
13199,16.0,31.0,1016.2,150.0,3.0,0,10.0,2016,7,5,5
13200,17.4,30.7,1009.8,180.0,3.0,0,6.0,2016,7,5,6
13201,17.0,33.0,1016.2,150.0,3.0,0,10.0,2016,7,5,7
13202,17.0,32.0,1016.2,160.0,4.0,0,10.0,2016,7,5,8
13203,17.8,31.1,1008.7,180.0,3.0,0,1.0,2016,7,5,9
13204,18.0,31.0,1016.2,180.0,5.0,0,10.0,2016,7,5,10
13205,18.0,30.0,1016.2,160.0,3.0,0,10.0,2016,7,5,11
13206,18.2,29.1,1009.4,200.0,2.0,0,6.0,2016,7,5,12
13207,18.0,27.0,1016.2,150.0,2.0,0,10.0,2016,7,5,13
13208,19.0,26.0,1016.2,160.0,2.0,0,0.0,2016,7,5,14
13209,18.6,26.7,1010.8,200.0,3.0,0,9.0,2016,7,5,15
13210,19.0,25.0,1016.2,160.0,2.0,0,0.0,2016,7,5,16
13211,18.0,25.0,1016.2,160.0,2.0,0,0.0,2016,7,5,17
13212,16.3,24.2,1011.9,220.0,2.0,0,6.0,2016,7,5,18
13213,18.0,22.0,1016.2,120.0,1.0,0,10.0,2016,7,5,19
13214,18.0,23.0,1016.2,90.0,2.0,0,10.0,2016,7,5,20
13215,16.0,22.7,1011.6,180.0,0.0,0,9.0,2016,7,5,21
13216,19.0,23.0,1016.2,100.0,2.0,0,0.0,2016,7,5,22
13217,19.0,24.0,1016.2,80.0,2.0,0,0.0,2016,7,5,23
13218,17.4,27.0,1012.9,160.0,1.0,0,6.0,2016,7,6,0
13219,19.0,29.0,1016.2,180.0,1.0,0,0.0,2016,7,6,1
13220,19.0,30.0,1016.2,180.0,1.0,0,0.0,2016,7,6,2
13221,18.0,30.6,1012.3,180.0,3.0,0,1.0,2016,7,6,3
13222,17.0,32.0,1016.2,180.0,2.0,0,0.0,2016,7,6,4
13223,17.0,33.0,1016.2,140.0,3.0,0,10.0,2016,7,6,5
13224,16.4,33.0,1010.8,200.0,2.0,0,6.0,2016,7,6,6
13225,15.0,34.0,1016.2,170.0,4.0,0,10.0,2016,7,6,7
13226,15.0,34.0,1016.2,150.0,4.0,0,10.0,2016,7,6,8
13227,15.1,33.1,1009.8,200.0,4.0,0,7.0,2016,7,6,9
13228,16.0,33.0,1016.2,180.0,4.0,0,10.0,2016,7,6,10
13229,15.0,31.0,1016.2,160.0,3.0,0,10.0,2016,7,6,11
13230,17.4,30.7,1009.9,180.0,2.0,0,6.0,2016,7,6,12
13231,17.0,29.0,1016.2,150.0,3.0,0,10.0,2016,7,6,13
13232,19.0,28.0,1016.2,150.0,3.0,0,10.0,2016,7,6,14
13233,18.6,27.9,1011.1,180.0,3.0,0,9.0,2016,7,6,15
13234,19.0,26.0,1016.2,160.0,2.0,0,10.0,2016,7,6,16
13235,20.0,25.0,1016.2,80.0,2.0,0,10.0,2016,7,6,17
13236,18.4,25.7,1011.3,220.0,1.0,0,6.0,2016,7,6,18
13237,20.0,24.0,1016.2,110.0,2.0,0,10.0,2016,7,6,19
13238,20.0,24.0,1016.2,110.0,2.0,0,0.0,2016,7,6,20
13239,19.7,23.6,1011.8,70.0,2.0,0,9.0,2016,7,6,21
13240,20.0,24.0,1016.2,130.0,3.0,0,0.0,2016,7,6,22
13241,21.0,25.0,1016.2,120.0,3.0,0,0.0,2016,7,6,23
13242,21.0,26.0,1012.3,110.0,2.0,0,6.0,2016,7,7,0
13243,20.0,28.0,1016.2,180.0,1.0,0,0.0,2016,7,7,1
13244,21.0,29.0,1016.2,110.0,2.0,0,2.0,2016,7,7,2
13245,20.7,29.9,1011.9,220.0,2.0,0,1.0,2016,7,7,3
13246,20.0,31.0,1016.2,160.0,3.0,0,4.0,2016,7,7,4
13247,19.0,32.0,1016.2,180.0,3.0,0,4.0,2016,7,7,5
13248,17.9,32.5,1009.7,220.0,3.0,0,6.0,2016,7,7,6
13249,19.0,33.0,1016.2,140.0,3.0,0,4.0,2016,7,7,7
13250,17.0,33.0,1016.2,140.0,3.0,0,4.0,2016,7,7,8
13251,18.5,32.7,1008.7,200.0,4.0,0,1.0,2016,7,7,9
13252,18.0,32.0,1016.2,170.0,4.0,0,4.0,2016,7,7,10
13253,20.0,30.0,1016.2,140.0,5.0,0,0.0,2016,7,7,11
13254,18.9,29.7,1008.9,140.0,3.0,0,6.0,2016,7,7,12
13255,17.0,29.0,1016.2,150.0,3.0,0,10.0,2016,7,7,13
13256,18.0,28.0,1016.2,140.0,3.0,0,10.0,2016,7,7,14
13257,18.9,27.9,1009.7,160.0,2.0,0,9.0,2016,7,7,15
13258,20.0,26.0,1016.2,80.0,2.0,0,10.0,2016,7,7,16
13259,20.0,25.0,1016.2,110.0,2.0,0,10.0,2016,7,7,17
13260,21.3,25.0,1009.7,90.0,2.0,0,6.0,2016,7,7,18
13261,20.0,24.0,1016.2,110.0,3.0,0,10.0,2016,7,7,19
13262,21.0,24.0,1016.2,120.0,3.0,0,10.0,2016,7,7,20
13263,21.1,24.0,1009.5,110.0,2.0,0,0.0,2016,7,7,21
13264,21.0,24.0,1016.2,110.0,2.0,0,0.0,2016,7,7,22
13265,21.0,25.0,1016.2,120.0,2.0,0,0.0,2016,7,7,23
13266,21.3,25.0,1010.2,70.0,3.0,0,6.0,2016,7,8,0
13267,21.0,26.0,1016.2,80.0,2.0,0,2.0,2016,7,8,1
13268,21.0,27.0,1016.2,90.0,2.0,0,2.0,2016,7,8,2
13269,22.2,28.2,1009.1,70.0,3.0,0,1.0,2016,7,8,3
13270,22.0,30.0,1016.2,180.0,2.0,0,0.0,2016,7,8,4
13271,22.0,31.0,1016.2,160.0,3.0,0,0.0,2016,7,8,5
13272,22.1,31.5,1007.0,250.0,1.0,0,6.0,2016,7,8,6
13273,21.0,32.0,1016.2,140.0,4.0,0,0.0,2016,7,8,7
13274,21.0,33.0,1016.2,140.0,3.0,0,0.0,2016,7,8,8
13275,19.7,32.8,1005.3,200.0,2.0,0,1.0,2016,7,8,9
13276,20.0,32.0,1016.2,180.0,3.0,0,0.0,2016,7,8,10
13277,23.0,31.0,1016.2,140.0,4.0,0,0.0,2016,7,8,11
13278,23.3,30.6,1005.7,180.0,2.0,0,6.0,2016,7,8,12
13279,23.0,29.0,1016.2,150.0,4.0,0,10.0,2016,7,8,13
13280,22.0,29.0,1016.2,150.0,3.0,0,10.0,2016,7,8,14
13281,21.6,28.3,1006.3,160.0,2.0,0,0.0,2016,7,8,15
13282,22.0,27.0,1016.2,150.0,3.0,0,10.0,2016,7,8,16
13283,22.0,27.0,1016.2,180.0,1.0,0,10.0,2016,7,8,17
13284,22.5,26.7,1006.1,140.0,1.0,0,6.0,2016,7,8,18
13285,22.0,26.0,1016.2,120.0,2.0,0,10.0,2016,7,8,19
13286,23.0,25.0,1016.2,100.0,2.0,0,10.0,2016,7,8,20
13287,22.8,25.3,1006.0,70.0,2.0,0,0.0,2016,7,8,21
13288,23.0,25.0,1016.2,180.0,1.0,0,0.0,2016,7,8,22
13289,23.0,26.0,1016.2,180.0,1.0,0,0.0,2016,7,8,23
13290,23.1,26.7,1006.6,70.0,1.0,0,6.0,2016,7,9,0
13291,23.0,28.0,1016.2,180.0,1.0,0,0.0,2016,7,9,1
13292,23.0,30.0,1016.2,160.0,2.0,0,0.0,2016,7,9,2
13293,22.8,30.1,1005.9,20.0,1.0,0,1.0,2016,7,9,3
13294,23.0,33.0,1016.2,70.0,2.0,0,0.0,2016,7,9,4
13295,23.0,34.0,1016.2,190.0,4.0,0,0.0,2016,7,9,5
13296,22.4,34.2,1003.2,220.0,4.0,0,6.0,2016,7,9,6
13297,22.0,36.0,1016.2,170.0,3.0,0,0.0,2016,7,9,7
13298,21.0,36.0,1016.2,180.0,4.0,0,10.0,2016,7,9,8
13299,20.8,34.9,1002.0,220.0,4.0,0,7.0,2016,7,9,9
13300,22.0,34.0,1016.2,160.0,4.0,0,10.0,2016,7,9,10
13301,21.0,33.0,1016.2,160.0,4.0,0,10.0,2016,7,9,11
13302,21.7,32.2,1002.3,200.0,2.0,0,6.0,2016,7,9,12
13303,21.0,31.0,1016.2,150.0,3.0,0,10.0,2016,7,9,13
13304,22.0,30.0,1016.2,170.0,2.0,0,10.0,2016,7,9,14
13305,22.3,29.3,1003.2,220.0,3.0,0,9.0,2016,7,9,15
13306,23.0,30.0,1016.2,170.0,3.0,0,10.0,2016,7,9,16
13307,23.0,28.0,1016.2,140.0,2.0,0,10.0,2016,7,9,17
13308,22.9,27.1,1003.1,220.0,1.0,0,6.0,2016,7,9,18
13309,23.0,27.0,1016.2,100.0,2.0,0,0.0,2016,7,9,19
13310,23.0,26.0,1016.2,180.0,1.0,0,0.0,2016,7,9,20
13311,22.9,25.8,1003.3,220.0,1.0,0,9.0,2016,7,9,21
13312,23.0,26.0,1016.2,100.0,2.0,0,0.0,2016,7,9,22
13313,24.0,27.0,1016.2,180.0,1.0,0,0.0,2016,7,9,23
13314,22.8,28.6,1003.9,270.0,1.0,0,6.0,2016,7,10,0
13315,24.0,30.0,1016.2,150.0,2.0,0,0.0,2016,7,10,1
13316,24.0,31.0,1016.2,120.0,2.0,0,0.0,2016,7,10,2
13317,21.4,32.5,1003.0,200.0,4.0,0,1.0,2016,7,10,3
13318,21.0,35.0,1016.2,180.0,3.0,54,0.0,2016,7,10,4
13319,20.0,36.0,1016.2,220.0,4.0,0,10.0,2016,7,10,5
13320,20.4,35.2,1000.9,180.0,4.0,0,6.0,2016,7,10,6
13321,20.0,37.0,1016.2,170.0,4.0,0,10.0,2016,7,10,7
13322,21.0,36.0,1016.2,190.0,5.0,0,10.0,2016,7,10,8
13323,20.0,35.3,999.9,200.0,4.0,0,7.0,2016,7,10,9
13324,19.0,35.0,1016.2,200.0,5.0,0,10.0,2016,7,10,10
13325,20.0,34.0,1016.2,180.0,5.0,0,10.0,2016,7,10,11
13326,20.0,32.5,1000.7,200.0,3.0,0,6.0,2016,7,10,12
13327,20.0,31.0,1016.2,160.0,2.0,0,10.0,2016,7,10,13
13328,20.0,31.0,1016.2,180.0,4.0,0,10.0,2016,7,10,14
13329,21.3,30.2,1002.0,220.0,2.0,0,9.0,2016,7,10,15
13330,21.0,30.0,1016.2,180.0,4.0,0,10.0,2016,7,10,16
13331,21.0,29.0,1016.2,180.0,3.0,0,10.0,2016,7,10,17
13332,21.7,28.2,1001.0,200.0,2.0,0,6.0,2016,7,10,18
13333,22.0,28.0,1016.2,150.0,3.0,0,10.0,2016,7,10,19
13334,22.0,27.0,1016.2,150.0,2.0,0,10.0,2016,7,10,20
13335,21.7,26.5,1000.7,220.0,2.0,0,0.0,2016,7,10,21
13336,22.0,26.0,1016.2,80.0,2.0,0,0.0,2016,7,10,22
13337,22.0,28.0,1016.2,100.0,2.0,0,0.0,2016,7,10,23
13338,22.5,28.5,1000.8,200.0,2.0,0,6.0,2016,7,11,0
13339,22.0,31.0,1016.2,130.0,2.0,0,0.0,2016,7,11,1
13340,21.0,32.0,1016.2,220.0,5.0,0,0.0,2016,7,11,2
13341,21.1,31.9,1000.3,220.0,3.0,0,1.0,2016,7,11,3
13342,21.0,35.0,1016.2,200.0,6.0,0,0.0,2016,7,11,4
13343,20.0,35.0,1016.2,170.0,7.0,0,9.0,2016,7,11,5
13344,20.4,34.7,998.5,220.0,4.0,0,6.0,2016,7,11,6
13345,20.0,36.0,1016.2,170.0,6.0,0,9.0,2016,7,11,7
13346,20.0,36.0,1016.2,180.0,7.0,0,9.0,2016,7,11,8
13347,21.1,34.4,997.2,200.0,5.0,0,7.0,2016,7,11,9
13348,20.0,35.0,1016.2,200.0,6.0,0,9.0,2016,7,11,10
