,pollution,dew,temp,press,wnd_dir,wnd_spd,snow,rain
10249,321.7142857142857,1.0,3.0,1016.2,SE,1.0,0,0.0
10250,327.0,2.0,5.0,1016.2,SE,1.0,0,0.0
10251,337.42857142857144,1.1,6.9,1016.8,SE,1.0,0,6.0
10252,353.1428571428572,0.0,3.0,1016.2,SE,1.0,0,0.0
10253,367.6285714285714,-1.0,1.0,1016.2,SE,1.0,0,0.0
10254,376.54285714285714,0.4,3.0,1016.7,NE,1.0,0,9.0
10255,380.0285714285714,-1.0,0.0,1016.2,SE,1.0,0,0.0
10256,384.0,0.0,1.0,1016.2,SE,0.0,14,0.0
10257,386.31428571428563,0.9,4.4,1018.5,NE,2.0,0,6.0
10258,379.91428571428565,2.0,5.0,1016.2,SE,1.0,12,0.0
10259,365.0,2.0,7.0,1016.2,SE,1.0,11,0.0
10260,335.42857142857144,0.8,7.1,1018.2,NE,2.0,0,1.0
10261,316.3235294117647,2.0,8.0,1016.2,SE,1.0,12,0.0
10262,311.62857142857143,1.0,8.0,1016.2,SE,1.0,13,0.0
10263,310.82857142857137,0.6,7.5,1016.9,NE,2.0,0,6.0
10264,313.25714285714287,1.0,8.0,1016.2,SE,1.0,0,0.0
10265,313.7428571428572,1.0,7.0,1016.2,SE,2.0,0,0.0
10266,320.65714285714284,1.0,8.3,1017.8,NE,2.0,0,1.0
10267,325.7714285714285,1.0,6.0,1016.2,NE,2.0,0,0.0
10268,342.2857142857143,0.0,6.0,1016.2,NE,2.0,0,0.0
10269,343.1212121212121,1.0,7.7,1019.3,NE,1.0,0,6.0
10270,334.5294117647058,0.0,6.0,1016.2,NW,3.0,42,0.0
10271,312.85294117647067,0.0,7.0,1016.2,NW,4.0,0,0.0
10272,309.25714285714287,-4.4,11.8,1019.1,NW,4.0,0,0.0
10273,312.17142857142863,0.0,9.0,1016.2,NW,5.0,0,10.0
10274,319.42857142857144,-9.0,9.0,1016.2,NW,8.0,0,10.0
10275,330.25714285714287,-12.3,9.5,1020.0,NW,5.0,0,6.0
10276,342.0857142857143,-13.0,7.0,1016.2,NW,4.0,0,10.0
10277,345.0,-14.0,7.0,1016.2,NW,6.0,0,10.0
10278,321.5588235294117,-16.1,8.3,1019.9,NW,7.0,0,0.0
10279,264.77142857142854,-14.0,6.0,1016.2,NW,5.0,0,10.0
10280,184.11764705882354,-14.0,6.0,1016.2,NW,4.0,0,10.0
10281,144.11764705882354,-16.5,7.7,1021.3,NW,5.0,0,6.0
10282,135.05714285714285,-14.0,8.0,1016.2,NW,5.0,0,10.0
10283,117.37142857142857,-14.0,10.0,1016.2,NW,4.0,0,10.0
10284,94.74285714285715,-15.9,10.5,1021.1,NW,4.0,0,7.0
10285,84.02857142857142,-14.0,11.0,1016.2,NW,8.0,0,10.0
10286,75.0,-14.0,11.0,1016.2,NW,6.0,0,10.0
10287,67.57142857142857,-18.4,12.4,1018.5,NW,4.0,0,6.0
10288,62.828571428571436,-15.0,12.0,1016.2,NW,11.0,84,10.0
10289,59.6,-16.0,12.0,1016.2,NW,9.0,92,10.0
10290,62.61764705882353,-16.9,11.6,1018.2,NW,3.0,0,7.0
10291,55.14285714285714,-15.0,10.0,1016.2,NW,6.0,0,10.0
10292,53.02857142857143,-15.0,9.0,1016.2,NW,4.0,0,10.0
10293,53.74285714285714,-15.7,9.7,1019.9,NW,2.0,0,6.0
10294,52.14285714285714,-11.0,5.0,1016.2,NE,3.0,0,10.0
10295,51.25714285714286,-11.0,2.0,1016.2,SE,1.0,0,10.0
10296,52.05714285714286,-13.6,6.0,1020.5,NE,2.0,0,9.0
10297,54.514285714285705,-9.0,1.0,1016.2,SE,1.0,0,10.0
10298,55.542857142857144,-6.0,-1.0,1016.2,SE,1.0,0,10.0
10299,53.94285714285714,-11.0,1.4,1020.6,NW,0.0,0,6.0
10300,55.542857142857144,-7.0,-2.0,1016.2,NE,2.0,0,10.0
10301,57.94285714285714,-7.0,-2.0,1016.2,NE,1.0,0,10.0
10302,58.31428571428572,-10.1,1.1,1019.4,NE,1.0,0,0.0
10303,57.11428571428571,-8.0,-1.0,1016.2,NW,2.0,0,10.0
10304,58.171428571428564,-8.0,-2.0,1016.2,NW,3.0,0,10.0
10305,58.02857142857143,-10.3,3.2,1018.8,NE,2.0,0,6.0
10306,59.42857142857143,-9.0,5.0,1016.2,NW,3.0,0,10.0
10307,58.14285714285714,-10.0,7.0,1016.2,SE,1.0,0,10.0
10308,57.714285714285715,-10.7,6.5,1018.1,NE,2.0,0,1.0
10309,60.8,-8.0,8.0,1016.2,SE,2.0,0,0.0
10310,58.34285714285714,-8.0,9.0,1016.2,NE,2.0,0,0.0
10311,51.28571428571429,-9.7,9.9,1014.8,NE,2.0,0,6.0
10312,45.11428571428571,-7.0,11.0,1016.2,NE,3.0,0,0.0
10313,41.058823529411775,-7.0,11.0,1016.2,NE,3.0,0,0.0
10314,43.11428571428571,-7.6,10.6,1014.2,NE,2.0,0,1.0
10315,43.48484848484848,-6.0,9.0,1016.2,SE,1.0,0,0.0
10316,48.235294117647065,-5.0,5.0,1016.2,NE,2.0,0,0.0
10317,57.058823529411775,-5.4,7.2,1015.6,NE,1.0,0,6.0
10318,67.03030303030303,-9.0,5.0,1016.2,SE,1.0,0,0.0
10319,76.79411764705883,-7.0,2.0,1016.2,SE,1.0,0,0.0
10320,91.14705882352942,-6.4,5.2,1017.2,NE,1.0,0,0.0
10321,101.64705882352942,-6.0,3.0,1016.2,SE,1.0,0,0.0
10322,108.12121212121212,-5.0,2.0,1016.2,SE,1.0,0,0.0
10323,115.44117647058823,-4.8,4.4,1017.9,NE,2.0,0,6.0
10324,118.79411764705885,-5.0,-1.0,1016.2,SE,1.0,0,0.0
10325,119.52941176470587,-7.0,1.0,1016.2,NW,2.0,0,0.0
10326,115.67647058823529,-6.4,1.9,1018.8,NW,2.0,0,9.0
10327,112.97058823529413,-6.0,1.0,1016.2,SE,2.0,0,0.0
10328,112.08823529411764,-10.0,5.0,1016.2,NW,6.0,0,10.0
10329,114.17647058823529,-15.1,6.9,1021.6,NW,2.0,0,6.0
10330,115.38235294117645,-15.0,8.0,1016.2,NW,6.0,0,10.0
10331,113.29411764705885,-14.0,9.0,1016.2,NW,4.0,0,10.0
10332,111.20588235294115,-16.3,9.0,1022.8,NW,5.0,0,0.0
10333,103.26470588235294,-13.0,11.0,1016.2,NW,4.0,54,10.0
10334,84.82352941176471,-15.0,11.0,1016.2,NW,8.0,0,10.0
10335,54.29411764705882,-21.0,10.5,1021.3,NW,5.0,0,6.0
10336,30.87878787878788,-17.0,10.0,1016.2,NW,11.0,0,10.0
10337,23.78787878787879,-16.0,10.0,1016.2,NW,10.0,0,10.0
10338,17.151515151515152,-19.9,9.0,1022.0,NW,8.0,0,0.0
10339,11.151515151515152,-19.0,7.0,1016.2,NW,8.0,0,10.0
10340,10.0,-19.0,5.0,1016.2,NW,8.0,0,10.0
10341,9.25,-20.5,5.7,1025.3,NW,4.0,0,6.0
10342,11.84375,-21.0,3.0,1016.2,NW,9.0,0,10.0
10343,11.636363636363635,-21.0,2.0,1016.2,NW,7.0,0,10.0
10344,10.78125,-23.7,3.0,1027.8,NE,4.0,0,0.0
10345,9.090909090909092,-20.0,1.0,1016.2,NE,6.0,0,10.0
10346,17.714285714285715,-20.0,0.0,1016.2,NE,5.0,0,10.0
10347,10.235294117647056,-22.5,0.4,1029.3,NE,5.0,0,6.0
10348,9.235294117647056,-20.0,0.0,1016.2,NE,4.0,0,10.0
10349,9.030303030303033,-20.0,-1.0,1016.2,NE,6.0,0,10.0
10350,9.235294117647056,-24.6,-0.3,1030.2,NE,5.0,0,0.0
10351,7.911764705882352,-21.0,-1.0,1016.2,NE,5.0,0,10.0
10352,8.352941176470589,-20.0,-2.0,1016.2,NE,3.0,0,10.0
10353,8.911764705882351,-26.0,0.0,1032.5,NE,5.0,0,6.0
10354,9.205882352941176,-22.0,0.0,1016.2,NE,3.0,0,10.0
10355,73.87217463050175,-23.0,1.0,1016.2,NE,3.0,34,10.0
10356,73.87217463050175,-26.9,2.9,1032.9,NW,4.0,0,7.0
10357,73.87217463050175,-22.0,3.0,1016.2,NE,4.0,0,10.0
10358,73.87217463050175,-23.0,5.0,1016.2,NW,3.0,0,10.0
10359,73.87217463050175,-26.6,4.9,1029.7,NW,4.0,0,6.0
10360,73.87217463050175,-21.0,6.0,1016.2,NW,3.0,0,10.0
10361,9.617647058823527,-22.0,6.0,1016.2,SE,2.0,94,10.0
10362,9.970588235294116,-24.8,5.6,1028.7,NW,4.0,0,3.0
10363,9.363636363636363,-22.0,4.0,1016.2,NW,7.0,0,10.0
10364,9.647058823529411,-21.0,4.0,1016.2,NW,6.0,0,10.0
10365,10.272727272727273,-22.4,3.4,1031.0,NW,4.0,0,6.0
10366,11.942857142857143,-19.0,1.0,1016.2,NE,3.0,0,10.0
10367,11.685714285714285,-17.0,-1.0,1016.2,NE,5.0,0,10.0
10368,12.428571428571427,-21.5,1.7,1032.8,NE,4.0,0,0.0
10369,11.771428571428574,-16.0,-1.0,1016.2,NE,5.0,0,10.0
10370,11.82857142857143,-16.0,-2.0,1016.2,NE,5.0,0,10.0
10371,11.657142857142857,-23.6,0.0,1033.9,NW,6.0,0,6.0
10372,13.942857142857143,-16.0,-4.0,1016.2,NW,2.0,0,10.0
10373,19.485714285714284,-17.0,-3.0,1016.2,NE,4.0,0,10.0
10374,12.142857142857142,-23.2,-1.3,1035.1,NE,2.0,0,0.0
10375,10.885714285714288,-19.0,-3.0,1016.2,NW,5.0,0,10.0
10376,9.942857142857145,-20.0,-2.0,1016.2,NW,6.0,0,10.0
10377,12.914285714285715,-23.2,-0.4,1035.6,NE,4.0,0,6.0
10378,13.657142857142857,-21.0,0.0,1016.2,NW,6.0,0,10.0
10379,9.514285714285714,-22.0,2.0,1016.2,NW,7.0,0,10.0
10380,6.828571428571428,-23.9,1.6,1035.2,NW,5.0,0,7.0
10381,7.885714285714287,-21.0,3.0,1016.2,NW,5.0,0,10.0
10382,8.8,-22.0,3.0,1016.2,SE,2.0,64,10.0
10383,8.057142857142857,-24.6,4.4,1031.8,NW,4.0,0,6.0
10384,9.628571428571428,-21.0,5.0,1016.2,NW,8.0,0,10.0
10385,10.294117647058824,-22.0,6.0,1016.2,NW,7.0,0,10.0
10386,10.857142857142858,-25.3,5.0,1030.8,NW,6.0,0,6.0
10387,9.942857142857145,-21.0,4.0,1016.2,NW,5.0,0,10.0
10388,9.727272727272727,-21.0,4.0,1016.2,NW,4.0,0,10.0
10389,11.696969696969695,-25.0,3.9,1032.3,NW,5.0,0,6.0
10390,10.588235294117649,-22.0,3.0,1016.2,NW,6.0,0,10.0
10391,18.764705882352946,-21.0,1.0,1016.2,NW,5.0,0,10.0
10392,10.451612903225808,-26.3,2.2,1034.2,NW,8.0,0,9.0
10393,10.212121212121213,-20.0,0.0,1016.2,NW,6.0,0,10.0
10394,9.866666666666667,-20.0,-1.0,1016.2,NW,4.0,0,10.0
10395,10.852941176470587,-23.2,0.4,1034.2,NW,2.0,0,6.0
10396,11.882352941176471,-19.0,-4.0,1016.2,NW,3.0,0,10.0
10397,14.352941176470587,-19.0,-3.0,1016.2,NW,5.0,0,10.0
10398,15.764705882352944,-23.0,-1.0,1033.6,NW,2.0,0,9.0
10399,12.588235294117649,-20.0,-1.0,1016.2,NW,6.0,0,10.0
10400,12.852941176470587,-19.0,-1.0,1016.2,NW,5.0,0,10.0
10401,10.764705882352944,-22.5,0.4,1033.5,NW,3.0,0,6.0
10402,8.323529411764708,-20.0,2.0,1016.2,NW,6.0,0,10.0
10403,9.0,-20.0,3.0,1016.2,NW,6.0,0,10.0
10404,8.941176470588236,-21.3,3.8,1032.4,NW,5.0,0,0.0
10405,7.617647058823528,-20.0,5.0,1016.2,SW,4.0,0,10.0
10406,6.735294117647059,-19.0,6.0,1016.2,NW,4.0,0,10.0
10407,8.411764705882353,-19.5,7.0,1028.8,NW,4.0,0,6.0
10408,9.823529411764708,-18.0,7.0,1016.2,NW,8.0,0,10.0
10409,14.058823529411766,-19.0,7.0,1016.2,NW,10.0,94,10.0
10410,11.666666666666664,-19.9,6.6,1027.1,SW,4.0,0,0.0
10411,8.470588235294116,-18.0,7.0,1016.2,NW,8.0,0,10.0
10412,7.3428571428571425,-18.0,6.0,1016.2,NW,6.0,0,10.0
10413,9.4,-18.8,4.0,1028.2,SW,1.0,0,6.0
10414,9.942857142857145,-18.0,4.0,1016.2,NW,4.0,0,10.0
10415,11.714285714285715,-17.0,1.0,1016.2,NW,3.0,0,10.0
10416,11.515151515151516,-19.0,3.8,1028.9,NW,2.0,0,9.0
10417,12.12121212121212,-15.0,0.0,1016.2,NE,2.0,0,10.0
10418,14.181818181818182,-15.0,-1.0,1016.2,NW,2.0,0,10.0
10419,13.647058823529413,-18.5,2.0,1027.9,NE,1.0,0,6.0
10420,15.485714285714286,-13.0,-3.0,1016.2,NW,2.0,0,10.0
10421,18.51428571428572,-15.0,-4.0,1016.2,NW,2.0,0,10.0
10422,20.085714285714285,-16.2,-2.5,1027.3,NE,1.0,0,0.0
10423,20.68571428571429,-14.0,-7.0,1016.2,NE,3.0,0,10.0
10424,18.82857142857143,-13.0,-5.0,1016.2,NE,2.0,0,10.0
10425,18.485714285714284,-18.3,1.0,1027.3,NE,2.0,0,6.0
10426,18.4,-18.0,3.0,1016.2,NE,3.0,0,10.0
10427,22.057142857142853,-19.0,4.0,1016.2,SE,2.0,0,10.0
10428,20.352941176470583,-21.2,5.0,1025.8,NE,4.0,0,0.0
10429,17.0,-19.0,6.0,1016.2,SE,2.0,0,10.0
10430,16.911764705882348,-19.0,8.0,1016.2,NW,4.0,0,10.0
10431,16.6,-18.8,7.9,1022.4,NW,4.0,0,6.0
10432,19.285714285714285,-19.0,8.0,1016.2,SW,4.0,0,10.0
10433,21.6,-19.0,8.0,1016.2,SE,4.0,0,10.0
10434,18.34285714285714,-17.6,7.4,1020.5,SW,4.0,0,0.0
10435,14.382352941176471,-17.0,7.0,1016.2,SW,4.0,0,10.0
10436,11.382352941176471,-16.0,6.0,1016.2,SW,4.0,0,10.0
10437,12.371428571428574,-16.2,4.2,1020.8,SW,2.0,0,6.0
10438,12.6,-15.0,3.0,1016.2,SE,2.0,0,10.0
10439,14.657142857142857,-14.0,2.0,1016.2,SE,2.0,0,10.0
10440,17.714285714285715,-15.6,1.9,1021.2,SW,2.0,0,0.0
10441,20.571428571428573,-14.0,2.0,1016.2,SE,2.0,0,10.0
10442,22.485714285714284,-14.0,2.0,1016.2,SE,3.0,0,10.0
10443,25.382352941176467,-11.4,-0.2,1020.5,SE,2.0,0,6.0
10444,30.97142857142857,-10.0,-2.0,1016.2,SE,1.0,0,10.0
10445,39.4,-10.0,-4.0,1016.2,NE,2.0,0,10.0
10446,47.914285714285704,-10.5,-1.1,1019.0,SW,2.0,0,0.0
10447,54.34285714285714,-9.0,-3.0,1016.2,SE,2.0,0,10.0
10448,59.68571428571428,-8.0,-2.0,1016.2,NE,2.0,0,10.0
10449,63.85714285714285,-8.8,0.4,1019.0,SE,1.0,0,6.0
10450,67.91428571428571,-8.0,1.0,1016.2,SE,2.0,0,0.0
10451,72.77142857142857,-9.0,3.0,1016.2,SE,2.0,0,0.0
10452,72.45714285714286,-9.8,5.6,1018.8,SE,1.0,0,1.0
10453,78.88571428571429,-9.0,6.0,1016.2,NE,2.0,0,0.0
10454,81.0,-8.0,8.0,1016.2,SE,2.0,0,0.0
10455,80.25714285714284,-9.9,9.0,1015.4,SE,2.0,0,6.0
10456,84.11428571428571,-8.0,8.0,1016.2,SE,2.0,0,0.0
10457,90.45714285714287,-7.0,9.0,1016.2,SE,2.0,0,0.0
10458,105.42857142857143,-7.0,9.7,1015.5,NE,1.0,0,1.0
10459,102.68571428571428,-7.0,7.0,1016.2,SE,0.0,0,0.0
10460,107.74285714285715,-5.0,3.0,1016.2,NE,1.0,0,0.0
10461,110.31428571428572,-6.0,4.2,1018.0,SW,1.0,0,6.0
10462,110.5,-6.0,1.0,1016.2,SE,1.0,0,0.0
10463,107.5,-5.0,1.0,1016.2,SE,1.0,0,0.0
10464,108.71428571428572,-6.2,2.4,1020.4,SE,1.0,0,9.0
10465,112.34285714285713,-7.0,1.0,1016.2,NW,3.0,0,0.0
10466,114.70588235294115,-7.0,0.0,1016.2,NW,3.0,0,0.0
10467,118.14285714285714,-12.2,6.4,1022.4,NW,4.0,0,6.0
10468,128.0,-7.0,-1.0,1016.2,NW,3.0,0,0.0
10469,143.71428571428572,-9.0,-3.0,1016.2,NW,3.0,0,0.0
10470,153.68571428571428,-13.7,4.6,1024.0,NW,4.0,0,9.0
10471,156.48571428571432,-12.0,2.0,1016.2,NW,6.0,0,10.0
10472,157.14285714285714,-14.0,3.0,1016.2,NW,7.0,0,10.0
10473,151.4,-15.8,4.7,1026.4,NW,3.0,0,6.0
10474,129.17142857142858,-15.0,7.0,1016.2,NW,5.0,0,10.0
10475,76.74285714285716,-14.0,8.0,1016.2,NW,4.0,0,10.0
10476,47.914285714285704,-17.9,8.0,1027.2,NW,3.0,0,0.0
10477,30.114285714285717,-16.0,10.0,1016.2,NW,3.0,0,10.0
10478,24.65714285714286,-16.0,11.0,1016.2,NW,6.0,0,10.0
10479,16.62857142857143,-18.5,10.7,1024.2,NW,3.0,0,6.0
10480,13.82857142857143,-16.0,12.0,1016.2,SW,7.0,0,10.0
10481,12.371428571428574,-15.0,12.0,1016.2,NW,7.0,94,10.0
10482,13.942857142857143,-18.2,12.7,1022.6,NW,3.0,0,0.0
10483,9.823529411764708,-16.0,12.0,1016.2,NW,7.0,14,10.0
10484,10.676470588235292,-15.0,11.0,1016.2,NW,2.0,0,10.0
10485,10.142857142857142,-16.3,7.9,1024.2,SW,2.0,0,6.0
10486,9.971428571428572,-15.0,9.0,1016.2,SW,4.0,0,10.0
10487,9.029411764705884,-15.0,9.0,1016.2,SW,4.0,0,10.0
10488,10.151515151515152,-14.5,5.6,1024.8,SW,3.0,0,9.0
10489,11.088235294117649,-10.0,2.0,1016.2,SE,2.0,0,10.0
10490,11.885714285714286,-10.0,1.0,1016.2,SE,2.0,0,10.0
10491,11.764705882352944,-11.6,2.2,1024.6,SW,2.0,0,6.0
10492,17.514285714285716,-5.0,-1.0,1016.2,NE,2.0,0,10.0
10493,27.205882352941174,-5.0,-1.0,1016.2,SE,1.0,0,10.0
10494,38.65714285714286,-7.9,-0.2,1024.6,NE,2.0,0,0.0
10495,46.0,-5.0,-2.0,1016.2,SE,0.0,0,10.0
10496,55.28571428571429,-5.0,-3.0,1016.2,SE,1.0,0,10.0
10497,63.8,-4.8,1.7,1025.7,NE,2.0,0,6.0
10498,68.28571428571429,-4.0,4.0,1016.2,SE,2.0,0,0.0
10499,72.62857142857143,-4.0,7.0,1016.2,SE,1.0,0,0.0
10500,74.0,-6.6,9.2,1024.9,NE,2.0,0,1.0
10501,76.14285714285714,-6.0,12.0,1016.2,SE,1.0,0,10.0
10502,75.77142857142857,-7.0,14.0,1016.2,SE,3.0,0,10.0
10503,77.8529411764706,-12.0,15.2,1021.2,SW,5.0,0,6.0
10504,81.11428571428571,-13.0,16.0,1016.2,SW,4.0,0,10.0
10505,85.77142857142857,-12.0,16.0,1016.2,SW,5.0,0,10.0
10506,94.14705882352942,-14.5,15.9,1019.1,SW,3.0,0,7.0
10507,100.66666666666669,-14.0,12.0,1016.2,SW,3.0,0,10.0
10508,103.14705882352942,-13.0,13.0,1016.2,SW,2.0,0,10.0
10509,100.17647058823529,-12.7,12.4,1019.7,SW,2.0,0,6.0
10510,93.38235294117645,-9.0,9.0,1016.2,SE,1.0,0,10.0
10511,76.91428571428571,-8.0,7.0,1016.2,SE,2.0,0,10.0
10512,55.2,-12.2,10.5,1020.1,SW,3.0,0,0.0
10513,73.87217463050175,-10.0,8.0,1016.2,SE,2.0,0,10.0
10514,40.60606060606061,-10.0,10.0,1016.2,SW,3.0,0,10.0
10515,42.78787878787879,-9.6,8.7,1019.2,SW,3.0,0,6.0
10516,49.05714285714286,-8.0,5.0,1016.2,SE,1.0,0,10.0
10517,59.67647058823529,-8.0,5.0,1016.2,SE,1.0,0,0.0
10518,66.28571428571429,-8.3,6.4,1018.3,SW,2.0,0,0.0
10519,73.17142857142858,-7.0,5.0,1016.2,NE,2.0,0,0.0
10520,82.25714285714284,-6.0,4.0,1016.2,NE,2.0,0,0.0
10521,92.77142857142857,-6.6,6.7,1019.0,SE,2.0,0,6.0
10522,100.6,-5.0,8.0,1016.2,SE,3.0,0,0.0
10523,105.85714285714286,-5.0,9.0,1016.2,SE,3.0,0,0.0
10524,106.88571428571429,-4.7,9.2,1018.9,SW,3.0,0,1.0
10525,104.6,-4.0,11.0,1016.2,SE,3.0,0,0.0
10526,101.82857142857141,-4.0,11.0,1016.2,SE,4.0,0,0.0
10527,100.31428571428572,-4.4,11.7,1016.6,SW,5.0,0,6.0
10528,100.34285714285713,-4.0,12.0,1016.2,SW,2.0,0,0.0
10529,108.02857142857141,-4.0,13.0,1016.2,SW,4.0,0,0.0
10530,116.94117647058823,-3.4,12.9,1015.0,SE,2.0,0,1.0
10531,125.94117647058823,-3.0,12.0,1016.2,SW,2.0,0,0.0
10532,137.0,-3.0,9.0,1016.2,SE,1.0,0,0.0
10533,135.06451612903226,-2.7,8.9,1016.2,SW,1.0,0,6.0
10534,146.0,-2.0,5.0,1016.2,SE,1.0,0,0.0
10535,135.0,-2.0,4.0,1016.2,NE,1.0,54,0.0
10536,150.58620689655172,-1.8,7.7,1016.7,SW,3.0,0,9.0
10537,157.41176470588238,-1.0,3.0,1016.2,NE,1.0,0,0.0
10538,160.05714285714285,-2.0,2.0,1016.2,SE,1.0,0,0.0
10539,161.4,1.2,5.7,1016.8,SW,1.0,0,6.0
10540,170.28571428571428,0.0,2.0,1016.2,SE,0.0,0,0.0
10541,185.17142857142858,-2.0,-1.0,1016.2,NE,1.0,0,0.0
10542,193.2,0.4,2.5,1016.8,SE,1.0,0,9.0
10543,185.5,-2.0,-1.0,1016.2,NE,1.0,24,0.0
10544,203.3142857142857,-2.0,-1.0,1016.2,NE,1.0,2,0.0
10545,203.82857142857142,-5.5,-2.5,1016.2,NW,0.0,0,0.0
10546,203.8,2.0,7.0,1016.2,SE,1.0,15,0.0
10547,210.0,2.0,9.0,1016.2,NE,3.0,0,0.0
10548,201.05714285714282,-0.1,11.7,1017.8,NE,2.0,0,1.0
10549,195.82857142857142,2.0,12.0,1016.2,SE,2.0,0,0.0
10550,193.0857142857143,2.0,14.0,1016.2,SW,3.0,0,0.0
10551,194.37142857142857,0.9,15.9,1015.0,SW,3.0,0,6.0
10552,195.11428571428573,0.0,16.0,1016.2,SW,4.0,0,0.0
10553,207.94285714285718,1.0,16.0,1016.2,SE,4.0,0,0.0
10554,218.97142857142856,-0.5,16.7,1014.5,SW,4.0,0,1.0
10555,224.4,1.0,14.0,1016.2,SE,1.0,0,0.0
10556,233.35294117647058,2.0,12.0,1016.2,SE,1.0,0,0.0
10557,248.5625,1.3,13.5,1015.0,SE,1.0,0,6.0
10558,253.12121212121207,1.0,7.0,1016.2,NE,1.0,0,0.0
10559,259.6060606060606,2.0,9.0,1016.2,SE,2.0,0,0.0
10560,251.34285714285718,1.6,10.8,1015.6,SW,2.0,0,9.0
10561,255.85294117647058,2.0,8.0,1016.2,NE,2.0,0,0.0
10562,261.38235294117646,2.0,7.0,1016.2,SE,2.0,0,0.0
10563,260.88235294117646,1.1,9.7,1014.5,SE,2.0,0,6.0
10564,273.8235294117647,1.0,5.0,1016.2,NE,2.0,0,0.0
10565,296.0882352941176,1.0,4.0,1016.2,SE,1.0,0,0.0
10566,310.8787878787879,0.8,4.7,1013.2,NE,2.0,0,9.0
10567,308.5757575757576,0.0,2.0,1016.2,SE,1.0,34,0.0
10568,299.65625,1.0,3.0,1016.2,SE,1.0,0,0.0
10569,287.90909090909093,1.3,6.4,1013.9,NE,2.0,0,6.0
10570,273.3030303030303,2.0,8.0,1016.2,SE,1.0,22,0.0
10571,262.9411764705883,2.0,11.0,1016.2,SE,2.0,0,0.0
10572,261.4705882352941,1.6,12.3,1013.3,NE,2.0,0,1.0
10573,261.7352941176471,2.0,14.0,1016.2,NE,2.0,0,0.0
10574,259.91176470588243,3.0,15.0,1016.2,SE,3.0,0,0.0
10575,255.91176470588238,2.5,16.9,1010.2,SE,2.0,0,6.0
10576,255.7647058823529,3.0,17.0,1016.2,SE,2.0,0,0.0
10577,261.3235294117647,3.0,17.0,1016.2,SE,3.0,0,0.0
10578,276.11764705882354,2.7,17.5,1008.5,SW,2.0,0,1.0
10579,278.88235294117646,3.0,15.0,1016.2,SE,1.0,12,0.0
10580,289.09375,3.0,13.0,1016.2,SE,1.0,0,0.0
10581,291.8333333333333,2.9,12.7,1009.6,SE,1.0,0,6.0
10582,291.90909090909093,3.0,8.0,1016.2,NE,1.0,0,0.0
10583,297.8235294117647,3.0,8.0,1016.2,SE,1.0,0,0.0
10584,292.42424242424244,3.3,9.1,1009.9,SW,1.0,0,9.0
10585,284.6969696969697,2.0,7.0,1016.2,NW,2.0,0,0.0
10586,280.29411764705884,3.0,6.0,1016.2,SE,0.0,0,0.0
10587,285.8235294117647,3.3,9.0,1009.8,SE,1.0,0,6.0
10588,299.3235294117647,3.0,5.0,1016.2,NW,2.0,0,0.0
10589,318.5,2.0,4.0,1016.2,NW,2.0,0,0.0
10590,327.26470588235287,2.8,7.1,1009.9,NE,1.0,0,9.0
10591,331.7878787878788,1.0,3.0,1016.2,NW,3.0,0,0.0
10592,344.03030303030295,3.0,5.0,1016.2,NW,2.0,2,0.0
10593,347.8484848484849,3.2,9.4,1011.6,NE,1.0,0,6.0
10594,353.27272727272725,3.0,13.0,1016.2,NW,2.0,24,0.0
10595,355.96875,1.0,17.0,1016.2,NE,2.0,24,0.0
10596,350.75757575757575,-4.0,18.0,1012.6,NE,3.0,0,1.0
10597,348.5151515151515,-7.0,21.0,1016.2,NE,3.0,0,0.0
10598,341.4411764705883,-7.0,21.0,1016.2,NE,3.0,0,10.0
10599,335.73529411764713,-9.2,21.4,1011.0,NE,4.0,0,6.0
10600,330.3235294117647,-8.0,22.0,1016.2,NE,3.0,0,10.0
10601,328.23529411764713,-7.0,21.0,1016.2,NE,4.0,0,10.0
10602,326.6969696969697,-9.3,21.2,1011.2,NE,3.0,0,5.0
10603,298.78125,-8.0,19.0,1016.2,NE,3.0,0,10.0
10604,217.20588235294116,-7.0,17.0,1016.2,NE,4.0,0,10.0
10605,142.37142857142857,-8.9,16.2,1014.1,NE,1.0,0,6.0
10606,104.25714285714285,-9.0,16.0,1016.2,NE,4.0,0,10.0
10607,82.57142857142857,-7.0,15.0,1016.2,NE,5.0,0,10.0
10608,69.37142857142857,-8.4,15.0,1016.5,NE,3.0,0,9.0
10609,61.58823529411765,-6.0,12.0,1016.2,NE,3.0,0,10.0
10610,51.70588235294117,-2.0,11.0,1016.2,NE,2.0,0,10.0
10611,46.764705882352935,-0.6,10.9,1019.4,NE,2.0,0,6.0
10612,47.828571428571436,-3.0,10.0,1016.2,SE,1.0,0,10.0
10613,45.457142857142856,-3.0,8.0,1016.2,SE,1.0,0,10.0
10614,35.60606060606061,-2.4,9.5,1021.3,SE,2.0,0,0.0
10615,23.294117647058826,-2.0,7.0,1016.2,SE,2.0,0,0.0
10616,19.34285714285714,-2.0,8.0,1016.2,SE,1.0,0,0.0
10617,21.181818181818183,-3.5,9.0,1023.9,SE,3.0,0,6.0
10618,44.38235294117647,-3.0,10.0,1016.2,SW,3.0,0,0.0
10619,112.73529411764706,-3.0,12.0,1016.2,SW,3.0,0,0.0
10620,134.84848484848484,-4.2,12.9,1024.2,SE,2.0,0,7.0
