,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
49006,+0150,+0270,NaN,170,0020,NaN,10,2017,5,30,8
49008,+0148,+0267,10040,220,0030,  ,7,2017,5,30,9
49011,+0150,+0270,NaN,170,0040,NaN,10,2017,5,30,10
49013,+0160,+0260,NaN,160,0030,NaN,10,2017,5,30,11
49015,+0159,+0241,10042,220,0020,  ,6,2017,5,30,12
49018,+0160,+0220,NaN,160,0020,NaN,10,2017,5,30,13
49020,+0160,+0220,NaN,170,0020,NaN,10,2017,5,30,14
49022,+0144,+0215,10043,220,0020,NaN,9,2017,5,30,15
49025,+0160,+0180,NaN,100,0010,NaN,10,2017,5,30,16
49027,+0160,+0180,NaN,120,0020,NaN,10,2017,5,30,17
49029,+0148,+0187,10031,250,0010,NaN,6,2017,5,30,18
49032,+0160,+0170,NaN,NaN,0010,NaN,0,2017,5,30,19
49034,+0150,+0160,NaN,050,0010,NaN,0,2017,5,30,20
49036,+0149,+0167,10023,160,0010,NaN,24,2017,5,30,21
49039,+0170,+0180,NaN,NaN,0010,18,0,2017,5,30,22
49041,+0180,+0200,NaN,NaN,0010,20,0,2017,5,30,23
49043,+0150,+0216,10016,340,0010,  ,6,2017,5,31,0
49046,+0160,+0240,NaN,NaN,0020,NaN,0,2017,5,31,1
49048,+0160,+0250,NaN,NaN,0020,NaN,0,2017,5,31,2
49050,+0152,+0279,09995,220,0040,  ,1,2017,5,31,3
49053,+0150,+0300,NaN,180,0050,NaN,0,2017,5,31,4
49055,+0130,+0310,NaN,200,0060,NaN,9,2017,5,31,5
49057,+0144,+0317,09959,200,0050,  ,6,2017,5,31,6
49060,+0130,+0340,NaN,200,0070,NaN,9,2017,5,31,7
49062,+0140,+0340,NaN,220,0070,NaN,9,2017,5,31,8
49064,+0139,+0317,09940,250,0040,  ,7,2017,5,31,9
49067,+0130,+0330,NaN,210,0030,NaN,9,2017,5,31,10
49069,+0140,+0310,NaN,210,0020,NaN,9,2017,5,31,11
49071,+0148,+0290,09956,250,0010,  ,6,2017,5,31,12
49074,+0120,+0290,NaN,030,0050,NaN,9,2017,5,31,13
49076,+0130,+0270,NaN,110,0050,NaN,10,2017,5,31,14
49078,+0121,+0241,10011,090,0050,NaN,9,2017,5,31,15
49081,+0120,+0220,NaN,130,0040,NaN,10,2017,5,31,16
49083,+0110,+0210,NaN,NaN,0010,NaN,10,2017,5,31,17
49085,+0123,+0206,10032,070,0010,NaN,6,2017,5,31,18
49088,+0130,+0160,NaN,020,0020,NaN,10,2017,5,31,19
49090,+0130,+0150,NaN,020,0010,NaN,10,2017,5,31,20
49092,+0123,+0163,10042,NaN,9999,NaN,9,2017,5,31,21
49095,+0130,+0190,NaN,340,0020,NaN,10,2017,5,31,22
49097,+0080,+0220,NaN,360,0040,NaN,10,2017,5,31,23
49099,+0086,+0242,10058,020,0030,NaN,6,2017,6,1,0
49102,+0050,+0260,NaN,050,0040,NaN,10,2017,6,1,1
49104,+0050,+0280,NaN,NaN,0020,NaN,10,2017,6,1,2
49106,+0066,+0278,10056,NaN,9999,NaN,71,2017,6,1,3
49109,+0030,+0300,NaN,NaN,0010,54,10,2017,6,1,4
49111,+0040,+0300,NaN,NaN,0020,54,10,2017,6,1,5
49113,+0066,+0307,10038,200,0030,NaN,6,2017,6,1,6
49116,+0040,+0310,NaN,180,0050,NaN,10,2017,6,1,7
49118,+0030,+0310,NaN,180,0050,NaN,10,2017,6,1,8
49120,+0084,+0307,10018,180,0030,NaN,71,2017,6,1,9
49123,+0070,+0300,NaN,170,0040,NaN,10,2017,6,1,10
49125,+0070,+0280,NaN,160,0050,NaN,10,2017,6,1,11
49127,+0051,+0261,10026,180,0030,NaN,6,2017,6,1,12
49130,+0050,+0250,NaN,160,0040,NaN,10,2017,6,1,13
49132,+0020,+0240,NaN,140,0050,NaN,10,2017,6,1,14
49134,+0054,+0224,10045,200,0010,NaN,9,2017,6,1,15
49137,+0100,+0200,NaN,110,0030,NaN,10,2017,6,1,16
49139,+0100,+0190,NaN,110,0030,NaN,10,2017,6,1,17
49141,+0103,+0200,10051,040,0020,NaN,6,2017,6,1,18
49144,+0080,+0200,NaN,130,0030,NaN,0,2017,6,1,19
49146,+0080,+0200,NaN,130,0030,NaN,10,2017,6,1,20
49148,+0100,+0193,10036,140,0040,  ,NaN,2017,6,1,21
49151,+0090,+0190,NaN,080,0040,NaN,10,2017,6,1,22
49153,+0080,+0200,NaN,100,0020,NaN,10,2017,6,1,23
49155,+0093,+0195,10056,090,0030,  ,12,2017,6,2,0
49158,+0070,+0190,NaN,070,0040,NaN,10,2017,6,2,1
49160,+0080,+0190,NaN,120,0050,NaN,10,2017,6,2,2
49162,+0073,+0203,10053,110,0030,  ,1,2017,6,2,3
49165,+0060,+0210,NaN,100,0060,NaN,10,2017,6,2,4
49167,+0070,+0210,NaN,110,0050,NaN,10,2017,6,2,5
49169,+0073,+0215,10064,090,0050,  ,6,2017,6,2,6
49172,+0070,+0220,NaN,120,0050,NaN,10,2017,6,2,7
49174,+0060,+0220,NaN,110,0050,NaN,10,2017,6,2,8
49176,+0078,+0204,10073,140,0040,  ,5,2017,6,2,9
49179,+0060,+0200,NaN,160,0050,NaN,10,2017,6,2,10
49181,+0070,+0190,NaN,150,0040,NaN,10,2017,6,2,11
49183,+0082,+0180,10104,110,0030,  ,6,2017,6,2,12
49186,+0080,+0170,NaN,160,0030,NaN,10,2017,6,2,13
49188,+0080,+0170,NaN,210,0020,NaN,10,2017,6,2,14
49190,+0076,+0164,10131,090,0010,NaN,9,2017,6,2,15
49193,+0090,+0130,NaN,150,0010,NaN,10,2017,6,2,16
49195,+0090,+0140,NaN,NaN,0010,NaN,10,2017,6,2,17
49197,+0083,+0141,10131,040,0010,NaN,6,2017,6,2,18
49200,+0090,+0120,NaN,080,0010,NaN,10,2017,6,2,19
49202,+0090,+0120,NaN,NaN,0000,NaN,10,2017,6,2,20
49204,+0086,+0127,10135,220,0020,NaN,9,2017,6,2,21
49207,+0100,+0140,NaN,020,0020,NaN,10,2017,6,2,22
49209,+0100,+0170,NaN,020,0020,NaN,10,2017,6,2,23
49211,+0084,+0191,10140,290,0010,  ,6,2017,6,3,0
49214,+0090,+0210,NaN,020,0020,NaN,10,2017,6,3,1
49216,+0090,+0230,NaN,NaN,0010,NaN,10,2017,6,3,2
49218,+0097,+0237,10128,040,0010,  ,7,2017,6,3,3
49221,+0090,+0260,NaN,NaN,0020,NaN,10,2017,6,3,4
49223,+0060,+0260,NaN,NaN,0020,NaN,10,2017,6,3,5
49225,+0086,+0256,10112,220,0030,  ,6,2017,6,3,6
49228,+0070,+0280,NaN,200,0050,NaN,10,2017,6,3,7
49230,+0060,+0280,NaN,200,0050,NaN,10,2017,6,3,8
49232,+0059,+0270,10090,250,0040,  ,7,2017,6,3,9
49235,+0040,+0270,NaN,200,0050,NaN,10,2017,6,3,10
49237,+0060,+0260,NaN,200,0040,NaN,10,2017,6,3,11
49239,+0056,+0242,10094,220,0020,  ,6,2017,6,3,12
49242,+0070,+0220,NaN,160,0020,NaN,10,2017,6,3,13
49244,+0060,+0220,NaN,160,0020,NaN,10,2017,6,3,14
49246,+0073,+0215,10103,220,0020,  ,NaN,2017,6,3,15
49249,+0070,+0210,NaN,150,0030,NaN,10,2017,6,3,16
49251,+0090,+0190,NaN,110,0020,NaN,10,2017,6,3,17
49253,+0079,+0187,10102,200,0010,NaN,6,2017,6,3,18
49256,+0080,+0180,NaN,100,0020,NaN,10,2017,6,3,19
49258,+0090,+0160,NaN,090,0020,NaN,10,2017,6,3,20
49260,+0079,+0156,10106,270,0010,  ,NaN,2017,6,3,21
49263,+0120,+0160,NaN,060,0010,NaN,10,2017,6,3,22
49265,+0100,+0190,NaN,NaN,0010,NaN,10,2017,6,3,23
49267,+0090,+0222,10114,090,0010,  ,6,2017,6,4,0
49270,+0090,+0240,NaN,NaN,0010,NaN,10,2017,6,4,1
49272,+0090,+0260,NaN,NaN,0020,NaN,10,2017,6,4,2
49274,+0090,+0280,NaN,NaN,0010,NaN,10,2017,6,4,3
49276,+0090,+0280,NaN,140,0020,NaN,10,2017,6,4,4
49278,+0080,+0300,NaN,NaN,0030,64,10,2017,6,4,5
49280,+0091,+0307,10085,220,0040,  ,6,2017,6,4,6
49283,+0080,+0320,NaN,150,0040,NaN,10,2017,6,4,7
49285,+0070,+0320,NaN,180,0050,NaN,10,2017,6,4,8
49287,+0063,+0312,10084,200,0040,  ,7,2017,6,4,9
49290,+0070,+0310,NaN,200,0050,NaN,10,2017,6,4,10
49292,+0070,+0300,NaN,190,0040,NaN,10,2017,6,4,11
49294,+0082,+0280,10095,220,0020,  ,6,2017,6,4,12
49297,+0090,+0220,NaN,160,0020,NaN,10,2017,6,4,13
49299,+0110,+0210,NaN,NaN,0010,NaN,10,2017,6,4,14
49301,+0094,+0247,10106,180,0020,  ,NaN,2017,6,4,15
49304,+0100,+0210,NaN,NaN,0010,NaN,10,2017,6,4,16
49306,+0110,+0200,NaN,090,0020,NaN,10,2017,6,4,17
49308,+0099,+0217,10106,090,0010,NaN,6,2017,6,4,18
49311,+0100,+0210,NaN,100,0030,NaN,10,2017,6,4,19
49313,+0100,+0210,NaN,100,0020,NaN,10,2017,6,4,20
49315,+0106,+0202,10119,090,0010,  ,NaN,2017,6,4,21
49318,+0120,+0180,NaN,020,0020,NaN,10,2017,6,4,22
49320,+0110,+0220,NaN,NaN,0010,NaN,10,2017,6,4,23
49322,+0117,+0237,10126,040,0020,  ,6,2017,6,5,0
49325,+0100,+0250,NaN,090,0030,NaN,10,2017,6,5,1
49327,+0110,+0270,NaN,NaN,0020,NaN,10,2017,6,5,2
49329,+0097,+0284,10123,270,0010,  ,1,2017,6,5,3
49332,+0100,+0290,NaN,220,0030,NaN,0,2017,6,5,4
49334,+0090,+0290,NaN,130,0020,NaN,0,2017,6,5,5
49336,+0107,+0291,10113,180,0010,  ,6,2017,6,5,6
49339,+0090,+0290,NaN,160,0030,NaN,10,2017,6,5,7
49341,+0110,+0290,NaN,160,0020,NaN,10,2017,6,5,8
49343,+0092,+0284,10103,220,0010,  ,1,2017,6,5,9
49346,+0120,+0280,NaN,150,0040,NaN,10,2017,6,5,10
49348,+0110,+0270,NaN,140,0040,NaN,0,2017,6,5,11
49350,+0061,+0266,10108,160,0020,  ,6,2017,6,5,12
49353,+0080,+0250,NaN,150,0030,NaN,10,2017,6,5,13
49355,+0070,+0250,NaN,150,0030,NaN,10,2017,6,5,14
49357,+0094,+0234,10126,290,0030,  ,NaN,2017,6,5,15
49360,+0120,+0220,NaN,230,0060,NaN,0,2017,6,5,16
49362,+0140,+0190,NaN,250,0040,NaN,0,2017,6,5,17
49364,+0142,+0180,10123,180,0010,NaN,6,2017,6,5,18
49367,+0150,+0170,NaN,020,0020,NaN,0,2017,6,5,19
49369,+0150,+0170,NaN,180,0020,NaN,0,2017,6,5,20
49371,+0151,+0171,10117,070,0010,  ,24,2017,6,5,21
49374,+0150,+0170,NaN,050,0010,NaN,0,2017,6,5,22
49376,+0140,+0170,NaN,030,0030,NaN,0,2017,6,5,23
49378,+0142,+0171,10111,090,0020,  ,6,2017,6,6,0
49381,+0140,+0170,NaN,060,0020,NaN,10,2017,6,6,1
49383,+0140,+0180,NaN,NaN,0010,  ,2,2017,6,6,2
49385,+0136,+0171,10111,220,0030,  ,61,2017,6,6,3
49388,+0150,+0160,NaN,NaN,0010,NaN,10,2017,6,6,4
49390,+0140,+0170,NaN,NaN,0010,  ,2,2017,6,6,5
49392,+0129,+0187,10093,270,0030,  ,6,2017,6,6,6
49395,+0140,+0180,NaN,NaN,0010,NaN,10,2017,6,6,7
49397,+0140,+0180,NaN,080,0020,NaN,10,2017,6,6,8
49399,+0130,+0195,10086,220,0020,  ,61,2017,6,6,9
49402,+0140,+0180,NaN,110,0030,NaN,10,2017,6,6,10
49404,+0140,+0170,NaN,110,0020,NaN,10,2017,6,6,11
49406,+0134,+0185,10089,200,0030,  ,6,2017,6,6,12
49409,+0140,+0170,NaN,160,0020,NaN,10,2017,6,6,13
49411,+0140,+0170,NaN,140,0020,NaN,10,2017,6,6,14
49413,+0136,+0171,10094,200,0020,  ,NaN,2017,6,6,15
49416,+0140,+0160,NaN,150,0010,NaN,0,2017,6,6,16
49418,+0150,+0160,NaN,130,0020,NaN,0,2017,6,6,17
49420,+0135,+0157,10088,220,0010,NaN,6,2017,6,6,18
49423,+0140,+0160,NaN,170,0020,NaN,0,2017,6,6,19
49425,+0140,+0150,NaN,160,0020,NaN,0,2017,6,6,20
49427,+0131,+0147,10084,220,0010,NaN,24,2017,6,6,21
49430,+0150,+0160,NaN,NaN,0010,NaN,0,2017,6,6,22
49432,+0150,+0180,NaN,NaN,0010,NaN,0,2017,6,6,23
49434,+0137,+0191,10092,040,0010,  ,6,2017,6,7,0
49437,+0140,+0210,NaN,070,0020,NaN,0,2017,6,7,1
49439,+0140,+0230,NaN,NaN,0020,NaN,0,2017,6,7,2
49441,+0144,+0246,10088,250,0020,  ,1,2017,6,7,3
49444,+0120,+0280,NaN,NaN,0020,NaN,10,2017,6,7,4
49446,+0120,+0290,NaN,NaN,0030,64,10,2017,6,7,5
49448,+0093,+0291,10067,140,0020,  ,6,2017,6,7,6
49451,+0080,+0320,NaN,320,0060,84,10,2017,6,7,7
49453,+0060,+0310,NaN,280,0050,NaN,10,2017,6,7,8
49455,+0106,+0301,10053,270,0040,  ,7,2017,6,7,9
49458,+0100,+0290,NaN,360,0050,  ,2,2017,6,7,10
49460,+0070,+0300,NaN,300,0020,NaN,10,2017,6,7,11
49462,+0123,+0271,10062,200,0010,  ,6,2017,6,7,12
49465,+0120,+0270,NaN,190,0040,NaN,10,2017,6,7,13
49467,+0120,+0260,NaN,190,0040,NaN,10,2017,6,7,14
49469,+0119,+0242,10075,220,0030,NaN,9,2017,6,7,15
49472,+0130,+0200,NaN,NaN,0010,NaN,10,2017,6,7,16
49474,+0120,+0180,NaN,060,0020,NaN,10,2017,6,7,17
49476,+0128,+0192,10070,360,0000,NaN,6,2017,6,7,18
49479,+0120,+0160,NaN,NaN,0010,NaN,10,2017,6,7,19
49481,+0110,+0160,NaN,330,0020,NaN,10,2017,6,7,20
49483,+0129,+0168,10076,NaN,9999,  ,NaN,2017,6,7,21
49486,+0120,+0180,NaN,010,0020,NaN,10,2017,6,7,22
49488,+0110,+0210,NaN,360,0020,NaN,10,2017,6,7,23
49490,+0112,+0237,10076,040,0020,  ,6,2017,6,8,0
49493,+0110,+0250,NaN,NaN,0010,NaN,10,2017,6,8,1
49495,+0110,+0270,NaN,NaN,0010,NaN,10,2017,6,8,2
49497,+0117,+0292,10067,200,0020,  ,7,2017,6,8,3
49500,+0090,+0310,NaN,NaN,0020,NaN,10,2017,6,8,4
49502,+0110,+0330,NaN,180,0050,NaN,10,2017,6,8,5
49504,+0053,+0317,10045,220,0010,  ,6,2017,6,8,6
49507,+0050,+0350,NaN,220,0080,  ,2,2017,6,8,7
49509,+0060,+0340,NaN,230,0090,  ,4,2017,6,8,8
49511,+0077,+0321,10023,220,0020,  ,61,2017,6,8,9
49514,+0090,+0290,NaN,NaN,0020,  ,7,2017,6,8,10
49516,+0100,+0260,NaN,150,0020,NaN,10,2017,6,8,11
49518,+0092,+0267,10032,140,0020,  ,6,2017,6,8,12
49521,+0100,+0270,NaN,210,0020,NaN,10,2017,6,8,13
49523,+0120,+0220,NaN,NaN,0010,NaN,10,2017,6,8,14
49525,+0104,+0237,10041,250,0020,  ,NaN,2017,6,8,15
49528,+0120,+0210,NaN,060,0030,NaN,10,2017,6,8,16
49530,+0130,+0190,NaN,NaN,0010,NaN,10,2017,6,8,17
49532,+0115,+0217,10032,220,0020,NaN,6,2017,6,8,18
49535,+0120,+0170,NaN,NaN,0000,NaN,10,2017,6,8,19
49537,+0130,+0160,NaN,010,0010,NaN,10,2017,6,8,20
49539,+0139,+0186,10037,250,0010,NaN,24,2017,6,8,21
49542,+0140,+0180,NaN,360,0020,NaN,10,2017,6,8,22
49544,+0120,+0220,NaN,NaN,0010,NaN,10,2017,6,8,23
49546,+0129,+0250,10041,290,0010,NaN,6,2017,6,9,0
49549,+0130,+0280,NaN,NaN,0010,NaN,10,2017,6,9,1
49551,+0130,+0300,NaN,NaN,0010,NaN,10,2017,6,9,2
49553,+0122,+0314,10029,250,0020,  ,2,2017,6,9,3
49556,+0100,+0350,NaN,200,0040,NaN,10,2017,6,9,4
49558,+0070,+0360,NaN,180,0040,NaN,10,2017,6,9,5
49560,+0092,+0375,10000,220,0040,  ,6,2017,6,9,6
49563,+0070,+0380,NaN,210,0070,NaN,9,2017,6,9,7
49565,+0070,+0380,NaN,210,0080,NaN,9,2017,6,9,8
49567,+0047,+0378,09987,250,0050,  ,7,2017,6,9,9
49570,+0040,+0370,NaN,210,0080,NaN,9,2017,6,9,10
49572,+0050,+0350,NaN,190,0060,NaN,9,2017,6,9,11
49574,+0060,+0326,09994,220,0020,  ,6,2017,6,9,12
49577,+0110,+0250,NaN,110,0090,NaN,10,2017,6,9,13
49579,+0070,+0240,NaN,120,0080,NaN,10,2017,6,9,14
49581,+0047,+0238,10045,110,0060,  ,NaN,2017,6,9,15
49584,+0050,+0220,NaN,040,0020,NaN,10,2017,6,9,16
49586,+0040,+0220,NaN,110,0020,NaN,10,2017,6,9,17
49588,+0046,+0220,10074,070,0030,NaN,6,2017,6,9,18
49591,+0070,+0190,NaN,NaN,0010,NaN,10,2017,6,9,19
49593,+0090,+0180,NaN,NaN,0010,NaN,10,2017,6,9,20
49595,+0056,+0196,10086,070,0010,  ,NaN,2017,6,9,21
49598,+0080,+0200,NaN,NaN,0010,NaN,10,2017,6,9,22
49600,+0090,+0200,NaN,NaN,0010,NaN,10,2017,6,9,23
49602,-0018,+0240,10098,090,0060,  ,6,2017,6,10,0
49605,+0020,+0260,NaN,110,0040,NaN,10,2017,6,10,1
49607,+0010,+0260,NaN,110,0040,NaN,10,2017,6,10,2
49609,-0019,+0269,10098,110,0030,  ,7,2017,6,10,3
49612,+0000,+0280,NaN,NaN,0030,54,10,2017,6,10,4
49614,+0000,+0290,NaN,NaN,0030,61,10,2017,6,10,5
49616,+0013,+0287,10084,180,0030,  ,6,2017,6,10,6
49619,+0010,+0300,NaN,180,0050,NaN,10,2017,6,10,7
49621,+0020,+0290,NaN,160,0050,NaN,10,2017,6,10,8
49623,+0035,+0286,10071,220,0030,  ,7,2017,6,10,9
49626,+0040,+0280,NaN,170,0050,NaN,10,2017,6,10,10
49628,+0050,+0260,NaN,150,0040,NaN,10,2017,6,10,11
49630,+0021,+0252,10082,180,0020,  ,6,2017,6,10,12
49633,+0040,+0230,NaN,160,0030,NaN,10,2017,6,10,13
49635,+0040,+0220,NaN,160,0020,NaN,10,2017,6,10,14
49637,+0015,+0218,10098,220,0020,  ,NaN,2017,6,10,15
49640,+0050,+0180,NaN,100,0020,NaN,10,2017,6,10,16
49642,+0030,+0190,NaN,090,0020,NaN,10,2017,6,10,17
49644,+0029,+0187,10092,360,0000,NaN,6,2017,6,10,18
49647,+0050,+0170,NaN,110,0020,NaN,10,2017,6,10,19
49649,+0050,+0170,NaN,090,0020,NaN,10,2017,6,10,20
49651,+0051,+0158,10100,040,0010,  ,NaN,2017,6,10,21
49654,+0090,+0170,NaN,070,0010,NaN,10,2017,6,10,22
49656,+0060,+0200,NaN,090,0020,NaN,10,2017,6,10,23
49658,+0051,+0226,10107,070,0020,  ,6,2017,6,11,0
49661,+0050,+0240,NaN,080,0020,NaN,10,2017,6,11,1
49663,+0030,+0260,NaN,NaN,0020,NaN,10,2017,6,11,2
49665,+0015,+0271,10104,140,0020,  ,7,2017,6,11,3
49668,+0010,+0280,NaN,140,0040,NaN,10,2017,6,11,4
49670,+0010,+0290,NaN,160,0040,NaN,10,2017,6,11,5
49672,+0044,+0297,10085,180,0030,  ,6,2017,6,11,6
49675,+0040,+0290,NaN,170,0040,NaN,10,2017,6,11,7
49677,+0070,+0290,NaN,140,0050,NaN,10,2017,6,11,8
49679,+0092,+0290,10080,090,0030,  ,7,2017,6,11,9
49682,+0080,+0280,NaN,110,0030,12,10,2017,6,11,10
49684,+0080,+0270,NaN,130,0040,NaN,10,2017,6,11,11
49686,+0148,+0232,10091,090,0010,  ,6,2017,6,11,12
49689,+0090,+0220,NaN,NaN,0010,NaN,10,2017,6,11,13
49691,+0080,+0230,NaN,090,0020,NaN,10,2017,6,11,14
49693,+0078,+0228,10110,090,0020,  ,NaN,2017,6,11,15
49696,+0080,+0190,NaN,070,0010,NaN,10,2017,6,11,16
49698,+0090,+0180,NaN,090,0010,NaN,10,2017,6,11,17
49700,+0074,+0205,10108,040,0010,NaN,6,2017,6,11,18
49703,+0060,+0180,NaN,020,0010,NaN,10,2017,6,11,19
49705,+0030,+0210,NaN,120,0040,NaN,10,2017,6,11,20
49707,+0052,+0199,10116,040,0030,NaN,24,2017,6,11,21
49710,+0090,+0180,NaN,050,0010,NaN,10,2017,6,11,22
49712,+0050,+0230,NaN,350,0020,NaN,10,2017,6,11,23
49714,+0039,+0230,10131,090,0040,  ,6,2017,6,12,0
49717,+0040,+0240,NaN,090,0030,NaN,10,2017,6,12,1
49719,+0030,+0250,NaN,090,0040,NaN,10,2017,6,12,2
49721,+0055,+0266,10130,110,0050,  ,81,2017,6,12,3
49724,+0060,+0260,NaN,120,0040,NaN,10,2017,6,12,4
49726,+0060,+0260,NaN,080,0040,NaN,10,2017,6,12,5
49728,+0101,+0267,10127,090,0050,  ,6,2017,6,12,6
49731,+0090,+0250,NaN,100,0050,NaN,10,2017,6,12,7
49733,+0100,+0260,NaN,080,0040,NaN,10,2017,6,12,8
49735,+0122,+0253,10118,140,0050,  ,7,2017,6,12,9
49738,+0100,+0240,NaN,110,0040,NaN,10,2017,6,12,10
49740,+0100,+0230,NaN,110,0040,NaN,10,2017,6,12,11
49742,+0093,+0230,10135,110,0020,  ,6,2017,6,12,12
49745,+0110,+0220,NaN,100,0020,NaN,10,2017,6,12,13
49747,+0110,+0220,NaN,NaN,0010,NaN,10,2017,6,12,14
49749,+0094,+0219,10150,140,0010,  ,NaN,2017,6,12,15
49752,+0120,+0210,NaN,050,0010,NaN,10,2017,6,12,16
49754,+0110,+0210,NaN,NaN,0010,NaN,10,2017,6,12,17
49756,+0097,+0215,10156,250,0010,NaN,6,2017,6,12,18
49759,+0100,+0210,NaN,130,0020,NaN,10,2017,6,12,19
49761,+0120,+0190,NaN,040,0020,NaN,0,2017,6,12,20
49763,+0095,+0203,10152,NaN,9999,  ,NaN,2017,6,12,21
49766,+0120,+0190,NaN,040,0020,NaN,10,2017,6,12,22
49768,+0120,+0200,NaN,NaN,0010,NaN,0,2017,6,12,23
49770,+0097,+0211,10158,020,0010,  ,6,2017,6,13,0
49773,+0120,+0220,NaN,270,0030,NaN,10,2017,6,13,1
49775,+0130,+0220,NaN,240,0030,NaN,10,2017,6,13,2
49777,+0148,+0163,10166,250,0010,  ,81,2017,6,13,3
49780,+0120,+0230,NaN,280,0050,NaN,10,2017,6,13,4
49782,+0120,+0250,NaN,NaN,0040,61,10,2017,6,13,5
49784,+0155,+0227,10148,270,0020,  ,6,2017,6,13,6
49787,+0120,+0270,NaN,240,0040,NaN,10,2017,6,13,7
49789,+0110,+0270,NaN,NaN,0030,NaN,10,2017,6,13,8
49791,+0149,+0258,10133,220,0030,NaN,71,2017,6,13,9
49794,+0110,+0270,NaN,210,0030,NaN,10,2017,6,13,10
49796,+0110,+0260,NaN,210,0030,NaN,10,2017,6,13,11
49798,+0158,+0230,10133,200,0020,NaN,6,2017,6,13,12
49801,+0150,+0210,NaN,NaN,0010,NaN,10,2017,6,13,13
49803,+0140,+0210,NaN,180,0030,NaN,10,2017,6,13,14
49805,+0161,+0203,10141,220,0010,NaN,9,2017,6,13,15
49808,+0150,+0190,NaN,150,0020,NaN,10,2017,6,13,16
49810,+0150,+0180,NaN,NaN,0010,NaN,10,2017,6,13,17
49812,+0155,+0172,10135,360,0000,NaN,6,2017,6,13,18
49815,+0150,+0170,NaN,NaN,0010,NaN,10,2017,6,13,19
49817,+0130,+0170,NaN,360,0020,NaN,10,2017,6,13,20
49819,+0151,+0162,10135,NaN,9999,NaN,24,2017,6,13,21
49822,+0120,+0190,NaN,360,0030,NaN,10,2017,6,13,22
49824,+0120,+0220,NaN,340,0030,NaN,10,2017,6,13,23
49826,+0151,+0240,10136,270,0010,NaN,6,2017,6,14,0
49829,+0110,+0270,NaN,300,0020,NaN,10,2017,6,14,1
49831,+0120,+0290,NaN,270,0030,NaN,10,2017,6,14,2
49833,+0125,+0296,10115,250,0040,NaN,71,2017,6,14,3
49836,+0100,+0330,NaN,250,0040,NaN,10,2017,6,14,4
49838,+0090,+0350,NaN,230,0040,NaN,10,2017,6,14,5
49840,+0096,+0345,10088,250,0030,  ,6,2017,6,14,6
49843,+0080,+0370,NaN,230,0040,NaN,10,2017,6,14,7
49845,+0070,+0370,NaN,200,0050,NaN,10,2017,6,14,8
49847,+0080,+0350,10075,220,0030,  ,7,2017,6,14,9
49850,+0070,+0350,NaN,220,0050,NaN,10,2017,6,14,10
49852,+0080,+0340,NaN,200,0040,NaN,10,2017,6,14,11
49854,+0096,+0307,10077,220,0030,  ,6,2017,6,14,12
49857,+0080,+0310,NaN,210,0030,NaN,10,2017,6,14,13
49859,+0070,+0310,NaN,210,0040,NaN,10,2017,6,14,14
49861,+0088,+0274,10076,220,0020,  ,NaN,2017,6,14,15
49864,+0110,+0240,NaN,180,0020,NaN,10,2017,6,14,16
49866,+0110,+0220,NaN,NaN,0010,NaN,10,2017,6,14,17
49868,+0107,+0232,10071,270,0010,NaN,6,2017,6,14,18
49871,+0110,+0190,NaN,NaN,0000,NaN,10,2017,6,14,19
49873,+0120,+0180,NaN,030,0010,NaN,10,2017,6,14,20
49875,+0118,+0192,10071,NaN,9999,  ,NaN,2017,6,14,21
49878,+0120,+0220,NaN,020,0010,NaN,10,2017,6,14,22
49880,+0120,+0250,NaN,010,0020,NaN,10,2017,6,14,23
49882,+0129,+0257,10077,250,0020,  ,6,2017,6,15,0
49885,+0100,+0310,NaN,NaN,0010,NaN,10,2017,6,15,1
49887,+0090,+0340,NaN,NaN,0010,NaN,10,2017,6,15,2
49889,+0113,+0321,10070,250,0020,  ,7,2017,6,15,3
49892,+0060,+0380,NaN,210,0050,NaN,10,2017,6,15,5
49893,+0109,+0367,10051,250,0040,  ,6,2017,6,15,6
49896,+0080,+0390,NaN,220,0050,NaN,10,2017,6,15,7
49898,+0060,+0390,NaN,200,0050,NaN,10,2017,6,15,8
49900,+0078,+0380,10033,220,0040,  ,7,2017,6,15,9
49903,+0060,+0380,NaN,200,0060,NaN,10,2017,6,15,10
49905,+0080,+0360,NaN,200,0040,NaN,10,2017,6,15,11
49907,+0107,+0327,10042,220,0020,  ,6,2017,6,15,12
49910,+0110,+0320,NaN,200,0030,NaN,10,2017,6,15,13
49912,+0110,+0310,NaN,210,0030,NaN,10,2017,6,15,14
49914,+0115,+0300,10049,250,0020,NaN,9,2017,6,15,15
49917,+0110,+0300,NaN,NaN,0020,NaN,10,2017,6,15,16
49919,+0110,+0290,NaN,200,0030,NaN,10,2017,6,15,17
49921,+0129,+0265,10045,220,0030,NaN,6,2017,6,15,18
49924,+0130,+0250,NaN,160,0020,NaN,10,2017,6,15,19
49926,+0140,+0210,NaN,080,0010,NaN,10,2017,6,15,20
49928,+0140,+0236,10049,220,0020,NaN,9,2017,6,15,21
49931,+0150,+0220,NaN,NaN,0010,NaN,10,2017,6,15,22
49933,+0150,+0260,NaN,110,0010,NaN,10,2017,6,15,23
49935,+0145,+0287,10058,250,0040,  ,6,2017,6,16,0
